,Name,PAM-Unsupervised-SWALE-RI,PAM-Unsupervised-EDR-RI,PAM-Supervised-SWALE-RI,PAM-Supervised-EDR-RI,PAM-Supervised-MSM-RI,PAM-Supervised-DTW-RI,PAM-Unsupervised-LCSS-RI,PAM-Supervised-ERP-RI,PAM-Supervised-LCSS-RI,PAM-Unsupervised-TWED-RI,PAM-Unsupervised-ERP-RI,PAM-Supervised-TWED-RI,PAM-Unsupervised-DTW-RI,PAM-Unsupervised-MSM-RI,k-Shape-RI,PAM-Unsupervised-SWALE-ARI,PAM-Unsupervised-EDR-ARI,PAM-Supervised-SWALE-ARI,PAM-Supervised-EDR-ARI,PAM-Supervised-MSM-ARI,PAM-Supervised-DTW-ARI,PAM-Unsupervised-LCSS-ARI,PAM-Supervised-ERP-ARI,PAM-Supervised-LCSS-ARI,PAM-Unsupervised-TWED-ARI,PAM-Unsupervised-ERP-ARI,PAM-Supervised-TWED-ARI,PAM-Unsupervised-DTW-ARI,PAM-Unsupervised-MSM-ARI,k-Shape-ARI,PAM-Unsupervised-SWALE-NMI,PAM-Unsupervised-EDR-NMI,PAM-Supervised-SWALE-NMI,PAM-Supervised-EDR-NMI,PAM-Supervised-MSM-NMI,PAM-Supervised-DTW-NMI,PAM-Unsupervised-LCSS-NMI,PAM-Supervised-ERP-NMI,PAM-Supervised-LCSS-NMI,PAM-Unsupervised-TWED-NMI,PAM-Unsupervised-ERP-NMI,PAM-Supervised-TWED-NMI,PAM-Unsupervised-DTW-NMI,PAM-Unsupervised-MSM-NMI,k-Shape-NMI
77,MoteStrain,0.663157894736842,0.601578947,0.7184210529999999,0.706315789,0.7284210529999999,0.577894737,0.712105263,0.8663157890000001,0.681578947,0.773157895,0.8663157890000001,0.741052632,0.592105263,0.7426315790000001,0.705263158,0.325942350332594,0.205063784,0.436270053,0.412233929,0.45699304700000004,0.15799903699999998,0.423043985,0.7320377570000001,0.362935213,0.545319494,0.7320377570000001,0.482130921,0.185615132,0.483923006,0.40939229,0.300167187221177,0.21324971899999998,0.392044147,0.370269721,0.415957268,0.15554663900000001,0.3682051,0.6885715,0.33297644600000004,0.478199575,0.6885715,0.451287768,0.17901061899999998,0.41544929799999997,0.364853995
78,NonInvasiveFetalECGThorax1,0.953176456055834,0.9524198009999999,0.957305108,0.95615033,0.959606448,0.958830647,0.9507877220000001,0.961760052,0.9571877590000001,0.95818115,0.961760052,0.959371317,0.959951393,0.95758094,0.949588722,0.266642379370854,0.22745203,0.289901723,0.280997632,0.32139772899999997,0.29452661,0.222117113,0.349937395,0.29163410300000003,0.283470757,0.349937395,0.31824295199999997,0.297484598,0.312775183,0.32267322600000004,0.604804218198479,0.561178654,0.636110969,0.619554535,0.659422834,0.637220145,0.557002996,0.678814045,0.632646458,0.625555379,0.678814045,0.658195667,0.639218894,0.6569265000000001,0.6749110140000001
79,NonInvasiveFetalECGThorax2,0.960045704403681,0.955672843,0.96479013,0.959946822,0.965984745,0.963819344,0.9556221979999999,0.9672323509999999,0.9632824409999999,0.961414181,0.9672323509999999,0.9658409609999999,0.9634546970000001,0.9655719840000001,0.9644939779999999,0.313387153383465,0.268016364,0.378167498,0.328914249,0.392319924,0.360040533,0.263412613,0.41774074200000005,0.35540639399999996,0.32809661,0.41774074200000005,0.395523324,0.360370564,0.390804775,0.44681912799999995,0.6481485457562111,0.605374521,0.69860857,0.65997716,0.70692689,0.688326969,0.598245226,0.730228988,0.6812948679999999,0.6563581629999999,0.730228988,0.706608844,0.688820531,0.707690906,0.758537425
80,OliveOil,0.544827586206897,0.736551724,0.312183908,0.47195402299999994,0.837701149,0.783908046,0.7374712640000001,0.833333333,0.306896552,0.8370114940000001,0.833333333,0.83816092,0.7944827590000001,0.849885057,0.80183908,0.194534844574122,0.423205801,0.020515098,0.133280159,0.620647872,0.47318930299999995,0.422028595,0.5924889289999999,0.017095915,0.5999069,0.5924889289999999,0.600321735,0.5013372660000001,0.632838366,0.525336653,0.281414283653515,0.548563761,0.05979277400000001,0.256218186,0.677712179,0.565326931,0.54748804,0.667689323,0.049827312,0.654763335,0.667689323,0.667424179,0.588396892,0.6862712129999999,0.615844799
81,OSULeaf,0.720603015075377,0.729532663,0.750090452,0.7500251259999999,0.7565778890000001,0.74341206,0.721939698,0.739095477,0.72438191,0.729281407,0.739095477,0.757482412,0.738889447,0.766396985,0.774537688,0.117326885053247,0.193464937,0.20977178,0.214921539,0.23684719899999998,0.16423274599999999,0.106047802,0.157539175,0.10330097099999999,0.132808662,0.157539175,0.240243028,0.17362751899999998,0.235908775,0.229179634,0.226877844986732,0.290589818,0.318233129,0.305084062,0.344232442,0.24952875300000002,0.16971424100000002,0.246202557,0.17032529600000001,0.21696328399999998,0.246202557,0.332978487,0.25354675,0.333997385,0.34569911600000003
82,PhalangesOutlinesCorrect,0.50061392131431,0.501897968,0.49978210100000003,0.500417454,0.49984201100000003,0.499782904,0.501573467,0.499929899,0.499767093,0.49989302700000005,0.499929899,0.499861034,0.49980828899999996,0.50014261,0.500077821,0.00126706359166132,0.00200212,-0.0007068210000000001,0.000248642,-0.001069157,-0.0006994880000000001,0.002250639,-0.000897363,-0.0007589960000000001,-0.00091883,-0.000897363,-0.001157604,-0.000667765,-0.0007391969999999999,-0.001305563,0.0012410319237780901,0.00073423,0.00044552599999999996,0.000183245,0.0014697789999999998,0.000359367,0.006428874,0.001682879,0.00049892,0.001359577,0.001682879,0.0018628660000000001,0.00047450199999999996,0.003154615,0.003637172
83,Phoneme,0.928129524812426,0.9189241370000001,0.92764249,0.921762977,0.9249133429999999,0.929349305,0.9116668859999999,0.926567505,0.92823483,0.9166688609999999,0.926567505,0.921069721,0.9283971740000001,0.918805669,0.933903734,0.0696185042043999,0.053418114,0.070683578,0.057701700999999994,0.091588324,0.053806222,0.053396840999999994,0.066751795,0.078155298,0.080083402,0.066751795,0.086846887,0.063832554,0.082209712,0.040090775,0.528123730777303,0.504349397,0.528029115,0.515905709,0.532004895,0.519584556,0.497888981,0.524674148,0.52997497,0.512982969,0.524674148,0.530287749,0.524240093,0.522725043,0.5185498620000001
84,PickupGestureWiimoteZ,0.871020408163265,0.873142857,0.870530612,0.876653061,0.876734694,0.857714286,0.86522449,0.85355102,0.861959184,0.870857143,0.85355102,0.870122449,0.8811428570000001,0.881877551,0.877795918,0.304527488321955,0.285326397,0.312557558,0.311093383,0.365122601,0.270749864,0.274068506,0.254556419,0.277850594,0.303981315,0.254556419,0.317508418,0.355984191,0.364013861,0.315675943,0.638778288660614,0.6150408620000001,0.633490522,0.63891078,0.672547619,0.608875945,0.601818502,0.5937902420000001,0.61857195,0.631577512,0.5937902420000001,0.657317551,0.672360393,0.6714176740000001,0.636808088
85,PigAirwayPressure,0.972367438386856,0.967419716,0.968820015,0.967158327,0.9688386859999999,0.9656460040000001,0.967905153,0.966803585,0.969585512,0.968017177,0.966803585,0.968035848,0.9661314409999999,0.970182972,0.933532487,0.0742135309121827,0.049161409,0.036466821,0.0380285,0.046478122999999996,0.029434191000000002,0.039010199,0.037137197999999996,0.045161432,0.039256335,0.037137197999999996,0.04616405,0.015788321,0.053767869,0.039502542,0.800185603630921,0.779251248,0.779750485,0.776883193,0.783487121,0.770783785,0.778377078,0.7775210709999999,0.785187258,0.777726513,0.7775210709999999,0.7816466790000001,0.768584649,0.788383435,0.682221176
86,PigArtPressure,0.971247199402539,0.971247199,0.973487677,0.972778193,0.9735810309999999,0.970537715,0.971116505,0.9707244209999999,0.970164302,0.970444361,0.9707244209999999,0.9718073190000001,0.97098581,0.972479462,0.957542942,0.218774625689519,0.18223082100000002,0.18814657,0.20546002800000002,0.197461097,0.111448749,0.16896986100000003,0.12887215400000002,0.17140207100000002,0.11405534099999999,0.12887215400000002,0.17461161,0.11679138,0.17433322,0.13501711800000002,0.834261308540709,0.824385623,0.826286816,0.832259985,0.8289566540000001,0.80395612,0.819523902,0.807050169,0.819858365,0.802067857,0.807050169,0.823220658,0.805120095,0.8234501259999999,0.7696187
87,PigCVP,0.973300970873786,0.971620612,0.9717326359999999,0.970911128,0.9704817029999999,0.9651045559999999,0.9693241220000001,0.969454817,0.967737117,0.9679798359999999,0.969454817,0.9698469009999999,0.967176998,0.9712098579999999,0.970182972,0.18085757188143,0.107759331,0.131438937,0.12255754199999999,0.11880639800000001,0.035969134,0.034509546,0.08233776,0.042172682999999996,0.027018671,0.08233776,0.114798582,0.048468502999999996,0.093516266,0.158924269,0.826977075225961,0.8039547570000001,0.81094368,0.804121412,0.802726548,0.77083156,0.781906986,0.7913397670000001,0.777523692,0.776830461,0.7913397670000001,0.800615427,0.780527284,0.7986796820000001,0.813082878
88,PLAID,0.792774952055366,0.840317963,0.85261194,0.836820089,0.847711165,0.850320326,0.83573126,0.851145112,0.853507602,0.848861141,0.851145112,0.84907585,0.860150365,0.845152033,0.8555782540000001,0.196386029132209,0.241416026,0.308790295,0.23239388800000002,0.272674136,0.304374712,0.24526558699999998,0.291108767,0.314094167,0.274490729,0.291108767,0.289120329,0.352060941,0.268747409,0.262277769,0.37686145322447,0.37152234,0.42851279700000006,0.37285244700000003,0.417000145,0.435223874,0.38345631700000005,0.424067242,0.441990988,0.420990818,0.424067242,0.42212725799999995,0.48162259399999996,0.40058092799999995,0.411325913
89,Plane,0.896336996336996,0.899981685,0.915897436,0.9259157509999999,0.930457875,0.9036446890000001,0.883388278,0.941245421,0.9,0.9292490840000001,0.941245421,0.95470696,0.9464468859999999,0.9214102559999999,0.911593407,0.636367572849212,0.632833077,0.6921368940000001,0.724763031,0.746147873,0.673954652,0.571123241,0.783252653,0.655357559,0.761472877,0.783252653,0.8321568659999999,0.799896264,0.715952822,0.7057078440000001,0.822762310000501,0.7780708359999999,0.830645959,0.8437660440000001,0.8677494579999999,0.843401779,0.721150855,0.892543555,0.807180204,0.8867213540000001,0.892543555,0.91318506,0.90808015,0.8493521279999999,0.8560295490000001
90,PowerCons,0.568963376784606,0.537306021,0.619248914,0.553252638,0.641849783,0.547194289,0.542358783,0.599112353,0.59132216,0.5509497210000001,0.599112353,0.584177529,0.508435754,0.57594041,0.577579143,0.13809353425919,0.074705396,0.238776757,0.106938189,0.284060507,0.095668272,0.085192793,0.1990224,0.183321318,0.103028896,0.1990224,0.169574958,0.019205741000000002,0.152786255,0.155271475,0.112240124011998,0.060737150999999996,0.193470492,0.08688154199999999,0.247947985,0.113428469,0.07955746799999999,0.19478114,0.16554951099999998,0.100457718,0.19478114,0.159619934,0.033304923,0.146123742,0.134493521
91,ProximalPhalanxOutlineAgeGroup,0.761704260651629,0.774525063,0.7500263159999999,0.770510025,0.7648433579999999,0.7438922309999999,0.714843358,0.758196742,0.764176692,0.7422844609999999,0.758196742,0.7302205509999999,0.755822055,0.74862782,0.769383459,0.490456094045109,0.517595211,0.475232639,0.509999734,0.508380736,0.457587084,0.399331892,0.49018,0.5063023,0.456900362,0.49018,0.43268101,0.482942605,0.47499285799999996,0.504896688,0.435325615814884,0.48595464200000005,0.48901136700000003,0.49359585,0.49082210200000004,0.499156352,0.45717940100000004,0.501073489,0.501828433,0.466306719,0.501073489,0.468866444,0.513526096,0.492982752,0.489408061
92,ProximalPhalanxOutlineCorrect,0.522676683361158,0.523709516,0.52632276,0.523628826,0.5271769620000001,0.5226766829999999,0.516376183,0.528181413,0.524532554,0.526592098,0.528181413,0.525659432,0.523120757,0.527217585,0.529147468,0.0453913823407436,0.047335708,0.052505863,0.047255449000000005,0.054123820999999996,0.045391382,0.032946249,0.056115900999999996,0.049020199,0.053037292,0.056115900999999996,0.051221149,0.046259920999999996,0.054254649,0.058001834,0.0466303746735669,0.050511278,0.05651982,0.049157094000000005,0.059410408,0.046630375,0.030659096,0.061743556,0.051594437,0.05718764900000001,0.061743556,0.054626814,0.047815763,0.058911048,0.064321763
93,ProximalPhalanxTW,0.798145363408521,0.75002005,0.803213033,0.75910401,0.7698082709999999,0.769605263,0.73266416,0.76597995,0.774818296,0.74595614,0.76597995,0.760383459,0.752978697,0.7525877190000001,0.7799624059999999,0.467577995735209,0.363233253,0.530812653,0.38067675700000003,0.403816075,0.39913043299999995,0.305371447,0.397694224,0.45671195,0.357350923,0.397694224,0.37520954,0.36042192,0.367031681,0.41930329899999996,0.543351560541071,0.516848719,0.559724192,0.515805734,0.52501231,0.53590075,0.471278424,0.539962542,0.537539296,0.513584668,0.539962542,0.52617224,0.5316955560000001,0.513664691,0.526226965
94,RefrigerationDevices,0.6287344028520501,0.579003209,0.6111472370000001,0.5910459889999999,0.592648841,0.479957219,0.591182888,0.586432799,0.609360428,0.5873041,0.586432799,0.563248485,0.48385169299999997,0.589089483,0.556389305,0.164583077013626,0.084011517,0.139785844,0.10993914199999999,0.10956683800000001,0.021163805,0.095200947,0.100435499,0.139079474,0.119221164,0.100435499,0.09428712800000001,0.022238662000000003,0.11767450800000001,0.009803003000000001,0.160384305480759,0.098234334,0.165202548,0.119191423,0.12976257,0.053796054,0.11021607,0.10365149800000001,0.165525118,0.12957275,0.10365149800000001,0.120751581,0.06638024599999999,0.126337828,0.015401981
95,Rock,0.673684210526316,0.660526316,0.673157895,0.682631579,0.655789474,0.6521052629999999,0.665263158,0.626842105,0.645789474,0.6615789470000001,0.626842105,0.6394736839999999,0.6610526320000001,0.662631579,0.714736842,0.0695102685624013,0.054204933,0.09002225800000001,0.10822639099999999,0.07198961400000001,0.09593643800000001,0.099299896,0.07180924799999999,0.040283687,0.081585623,0.07180924799999999,0.053107130999999995,0.10329758,0.07296267,0.171545804,0.312720228667085,0.287378659,0.325646286,0.34690814700000006,0.303091791,0.344790282,0.32872483,0.30004705800000003,0.259799698,0.308769895,0.30004705800000003,0.289087247,0.328236933,0.310451118,0.380177996
96,ScreenType,0.554609625668449,0.543425312,0.554978966,0.55097754,0.553624242,0.5312884139999999,0.551138681,0.556934046,0.558110517,0.546223173,0.556934046,0.553427451,0.5227807489999999,0.549431729,0.559744742,0.023997292859918,0.004430331,0.020665142,0.010685762,0.023118125,0.003055011,0.011023883,0.025434667,0.025740887999999996,0.02027337,0.025434667,0.024207533,0.006336875,0.022354814,0.007354787,0.026123241271894,0.009214742,0.022556256,0.015770076,0.025303292999999998,0.008572904000000001,0.015358971,0.027230375,0.027485392999999997,0.02336236,0.027230375,0.027864682999999998,0.012130941000000001,0.027375867999999998,0.011705118
97,SemgHandGenderCh2,0.502095875139353,0.5009141579999999,0.50967447,0.5012441470000001,0.5040356739999999,0.528791527,0.499551839,0.516095875,0.508316611,0.5063768120000001,0.516095875,0.5040356739999999,0.549698997,0.512263099,0.547373467,0.00436251393295036,0.0023639579999999998,0.019778746,0.0033958990000000004,0.009912551,0.057925082999999995,-0.000167945,0.032398867000000005,0.017167765,0.01442548,0.032398867000000005,0.009912551,0.099697285,0.025997137000000003,0.09476760599999999,0.00585551866190015,0.0065588930000000005,0.020207375,0.009678408000000001,0.024629198999999997,0.05759385400000001,0.004283039000000001,0.028458612999999997,0.018487654,0.030487036000000002,0.028458612999999997,0.024629198999999997,0.08809160199999999,0.046472359000000005,0.072786839
98,SemgHandMovementCh2,0.625498638950755,0.673435288,0.691154665,0.684112843,0.6312318729999999,0.6964939370000001,0.69403415,0.6460905720000001,0.6848740409999999,0.660039594,0.6460905720000001,0.6619114079999999,0.69396486,0.645747092,0.7436426629999999,0.0282710620917014,0.052046987999999995,0.077389263,0.060357705,0.057066217,0.095666399,0.068524751,0.078254484,0.08167677799999999,0.065153238,0.078254484,0.069728165,0.09097687300000001,0.07448959599999999,0.12267267800000001,0.11301017136197,0.112940755,0.154553862,0.125444571,0.149964304,0.196307363,0.134244048,0.170872258,0.15036663,0.14079295,0.170872258,0.15548889800000001,0.17855140100000003,0.148260601,0.224663377
99,SemgHandSubjectCh2,0.671358574610245,0.668730512,0.695347686,0.6576293000000001,0.680149468,0.699333828,0.6629418460000001,0.6940193020000001,0.654431081,0.611409057,0.6940193020000001,0.624682009,0.709170007,0.610500371,0.731072507,0.160921029561462,0.10616898699999999,0.161085956,0.11559685199999999,0.152402907,0.16469810199999999,0.11148044900000001,0.144204367,0.12431012699999999,0.118623528,0.144204367,0.12446604,0.178326542,0.11434353400000001,0.21261899399999998,0.268216490150268,0.19283265800000002,0.265218293,0.21413110800000001,0.24722688,0.27581596199999997,0.215487125,0.24014766199999998,0.24802220600000002,0.24075807899999999,0.24014766199999998,0.23998351199999998,0.252137075,0.21668605600000002,0.27998879
100,ShakeGestureWiimoteZ,0.875918367346939,0.870204082,0.88922449,0.884163265,0.9017959179999999,0.8869387759999999,0.8648979590000001,0.882122449,0.8819591840000001,0.8896326529999999,0.882122449,0.9025306120000001,0.884244898,0.885795918,0.893469388,0.325972850678733,0.24504937699999998,0.37897453799999997,0.313172325,0.426785917,0.371057883,0.238979385,0.40396246399999997,0.33822696399999996,0.36469576200000003,0.40396246399999997,0.446785296,0.36093836100000004,0.354254908,0.369959204,0.630959908969859,0.572527582,0.677523469,0.622392045,0.70681648,0.6696635,0.566846007,0.7111958420000001,0.643383932,0.662929555,0.7111958420000001,0.719828351,0.664881829,0.659292848,0.677434083
101,ShapeletSim,0.478947368421053,0.545263158,0.478947368,0.473684211,0.497368421,0.478947368,0.487368421,0.501052632,0.49105263200000004,0.557894737,0.501052632,0.503157895,0.485789474,0.490526316,0.49421052600000004,-0.0398009950248756,0.088393855,-0.044419767,-0.053215078,-0.003932608,-0.043496012,-0.024768992000000004,0.016952012,-0.020664198999999998,0.12763503,0.016952012,0.005408583000000001,-0.030172205,-0.010870059,-0.011002066999999999,0.008218230491653709,0.103936616,0.007325623000000001,0.0,0.048373430999999995,0.007504144,0.01977514,0.074609615,0.023972087000000003,0.24497907800000002,0.074609615,0.046714621,0.016869485,0.054627012999999995,0.029962461
102,ShapesAll,0.969755147468002,0.97192877,0.973469115,0.973612131,0.973524207,0.9728475240000001,0.971891486,0.972649416,0.972559822,0.972572065,0.972649416,0.974462437,0.972539789,0.974254869,0.977201447,0.287522916223953,0.30754055,0.32517576800000003,0.317194107,0.332195913,0.28564676899999997,0.28235916699999997,0.301012687,0.29704058,0.28902132399999997,0.301012687,0.332351808,0.27425494,0.325066123,0.389232718,0.707893591858902,0.715762055,0.724108858,0.7161041359999999,0.731352934,0.6956039,0.693208895,0.7044146609999999,0.700144828,0.69802343,0.7044146609999999,0.7277248479999999,0.6891812070000001,0.7225513309999999,0.7574321279999999
103,SmallKitchenAppliances,0.401996434937611,0.545331907,0.37004492,0.403345455,0.578548307,0.550086275,0.538901961,0.6079215689999999,0.40485133700000003,0.5632998220000001,0.6079215689999999,0.5885875220000001,0.610911943,0.540979679,0.515515152,0.006300146118075721,0.09674007800000001,0.002862122,0.005404213000000001,0.146182821,0.065753447,0.081418063,0.161137371,0.020042234,0.120788232,0.161137371,0.14910565,0.157139335,0.100149121,0.023651252999999997,0.0457928933903044,0.11310874900000001,0.038877603999999996,0.034569145,0.146877899,0.081826315,0.09450753199999999,0.157357842,0.050910477999999995,0.142562524,0.157357842,0.147690903,0.15528296,0.11952306800000001,0.052123141
104,SmoothSubspace,0.58076062639821,0.580680089,0.672277405,0.611364653,0.732295302,0.705199105,0.559722595,0.7643758390000001,0.653395973,0.732313199,0.7643758390000001,0.756107383,0.656778523,0.729243848,0.598684564,0.0900908651283074,0.092933536,0.301015659,0.145854848,0.411213939,0.34985888,0.062058178,0.473050531,0.242135333,0.409193914,0.473050531,0.45930039799999994,0.24400914,0.400910339,0.09503502800000001,0.129686474152847,0.10898292400000001,0.331343104,0.167495588,0.42479749899999997,0.37465714899999997,0.08427945699999999,0.47342204200000004,0.23968166300000002,0.437385257,0.47342204200000004,0.46348414299999996,0.268594774,0.41438833700000005,0.11196762699999999
105,SonyAIBORobotSurface1,0.557894736842105,0.503157895,0.500526316,0.52,0.527894737,0.584210526,0.488421053,0.643157895,0.577894737,0.5878947370000001,0.643157895,0.542105263,0.6542105260000001,0.5321052629999999,0.542631579,0.116865869853918,0.005205078,-0.004234909,0.03910238,0.050717884000000005,0.154145822,-0.022884879,0.280439755,0.137161634,0.16195184599999998,0.280439755,0.082998501,0.298344652,0.055238819,0.072022791,0.0985589044979957,0.022249976,0.032841398,0.062029522000000004,0.050636092,0.127429462,0.009841784000000001,0.24444074899999998,0.129497286,0.16523171,0.24444074899999998,0.082006389,0.273294561,0.04638311,0.07281910400000001
106,SonyAIBORobotSurface2,0.737891737891738,0.594301994,0.6997151,0.693447293,0.7492877490000001,0.714529915,0.596011396,0.732763533,0.717378917,0.737891738,0.732763533,0.794871795,0.621652422,0.737891738,0.635327635,0.47589833479404,0.188673603,0.39943504799999996,0.386968775,0.49853190799999997,0.429102576,0.192065104,0.465528832,0.434777665,0.47577922100000003,0.465528832,0.58970296,0.243509753,0.47577922100000003,0.270937301,0.395072422617851,0.157009641,0.356453991,0.310113802,0.42906573299999995,0.34553932600000004,0.155890251,0.375023969,0.34846889,0.383875662,0.375023969,0.574966701,0.197979233,0.383875662,0.22723216100000002
107,StarLightCurves,0.783003003003003,0.7175739740000001,0.7548768770000001,0.74416977,0.7749363359999999,0.7797113109999999,0.734502903,0.771984985,0.7590930929999999,0.766425425,0.771984985,0.7639235240000001,0.781784985,0.7668344340000001,0.7676220220000001,0.549872805366781,0.41990999700000003,0.489057873,0.474223374,0.534766298,0.545811633,0.44750255,0.525066159,0.49668164600000003,0.514027145,0.525066159,0.507867971,0.553159733,0.513759801,0.513299269,0.599084778658698,0.497951975,0.596381261,0.550189926,0.61139864,0.622141273,0.536804489,0.610797261,0.5956080539999999,0.575576296,0.610797261,0.597521984,0.638345498,0.615095491,0.607357036
108,Strawberry,0.535467912015268,0.516380386,0.526625724,0.524715052,0.520888377,0.530312723,0.5233214979999999,0.526590538,0.533147811,0.524801416,0.526590538,0.52271695,0.521149602,0.517695039,0.5029267820000001,0.0690324079552963,0.022912149,0.044659247,0.037350297000000005,0.029683201,0.051142957,0.041765993,0.043028656,0.05588023599999999,0.039064048,0.043028656,0.032147275,0.029200022000000003,0.019343817,-0.023736958,0.0888891202032707,0.068706981,0.098233185,0.10595631900000001,0.104272646,0.104971516,0.075210652,0.090344386,0.10071023900000001,0.105424214,0.090344386,0.11450077199999999,0.110913925,0.101249694,0.128785411
109,SwedishLeaf,0.881386773547094,0.846135471,0.888411222,0.8847871740000001,0.892906613,0.892861723,0.814924248,0.8936456909999999,0.8917042079999999,0.88837996,0.8936456909999999,0.896806413,0.8852537070000001,0.890928257,0.890139479,0.232788532456024,0.15932337800000002,0.290832872,0.267876866,0.30670146600000003,0.27908982600000004,0.136188455,0.30008190100000004,0.275177253,0.29520675,0.30008190100000004,0.326550175,0.259631729,0.28301259100000004,0.291615154,0.479202728089275,0.406223609,0.550355527,0.519623562,0.5672362329999999,0.521253349,0.38178608299999994,0.557452862,0.527364151,0.552037501,0.557452862,0.58520622,0.522519173,0.5408535,0.5496008379999999
110,Symbols,0.946666666666667,0.937666667,0.920333333,0.887,0.8759999999999999,0.892333333,0.8583333329999999,0.8663333329999999,0.8796666670000001,0.875,0.8663333329999999,0.889,0.859666667,0.858666667,0.86,0.813953488372093,0.785090472,0.72895574,0.620667391,0.602929649,0.660179883,0.547454645,0.589853115,0.62343063,0.578716869,0.589853115,0.662479264,0.575116173,0.593565241,0.597813994,0.877279140597593,0.8816384270000001,0.8670878879999999,0.822577232,0.816108142,0.848827715,0.751600722,0.789792774,0.802006777,0.792285492,0.789792774,0.84745927,0.8153871570000001,0.8236530959999999,0.8035433329999999
111,SyntheticControl,0.829609810479376,0.7673534000000001,0.842891862,0.7880111479999999,0.892695652,0.8752441470000001,0.769134894,0.8820713490000001,0.809212932,0.873192865,0.8820713490000001,0.8828963209999999,0.89806689,0.874637681,0.887295429,0.419279069365531,0.210335252,0.473286538,0.293203712,0.646631202,0.604938424,0.217996258,0.618585222,0.356667505,0.579017091,0.618585222,0.615640512,0.66914974,0.597831876,0.610124201,0.532341892105713,0.332700267,0.5931772,0.412077975,0.768042404,0.763703701,0.33182046800000004,0.7559344720000001,0.488543685,0.708248333,0.7559344720000001,0.750553274,0.7982504990000001,0.7355359229999999,0.714452405
112,ToeSegmentation1,0.507692307692308,0.5016666670000001,0.5169230770000001,0.504230769,0.5216666670000001,0.493333333,0.512692308,0.510384615,0.49179487200000005,0.498205128,0.510384615,0.523589744,0.511153846,0.505128205,0.5015384620000001,0.0147368421052632,0.0034407459999999997,0.034005926,0.009437963,0.04643310900000001,-0.013257353999999999,0.026257262000000003,0.023128405,-0.016704423,-0.0030771559999999997,0.023128405,0.048641493,0.030029481,0.015376831,0.004111683,0.0290494055453315,0.021789096,0.045390927000000005,0.027631193999999998,0.073645237,0.009193594,0.038070841,0.04478849,0.006631260999999999,0.016779304,0.04478849,0.067005244,0.074040051,0.05032837,0.035201583
113,ToeSegmentation2,0.587301587301587,0.502539683,0.6188888889999999,0.531428571,0.542539683,0.489365079,0.493968254,0.574761905,0.49174603200000006,0.49126984100000004,0.574761905,0.545555556,0.523650794,0.505714286,0.746031746,0.174228675136116,0.007498777,0.23990133100000002,0.066566282,0.088932888,-0.020554598,-0.011636635,0.153240316,-0.016028642,-0.017240919,0.153240316,0.096290175,0.051083675,0.018569669,0.49235213,0.150497404472675,0.028360217000000004,0.24149089,0.096947571,0.139684959,0.005408338,0.012116818,0.208559887,0.00894988,0.008631788,0.208559887,0.164063113,0.07855070900000001,0.094172105,0.45453056399999997
114,Trace,0.860606060606061,0.7827070709999999,0.758343434,0.814868687,0.8312323229999999,0.8089898990000001,0.7361414140000001,0.804969697,0.7542626259999999,0.751838384,0.804969697,0.793070707,0.856686869,0.753535354,0.6812323229999999,0.62493485363839,0.441080019,0.39045117100000004,0.518074691,0.56274612,0.528222332,0.318742862,0.497709164,0.358223311,0.357026623,0.497709164,0.47074406,0.632042083,0.36160017,0.314284062,0.739854617588847,0.5706990829999999,0.549016986,0.651208949,0.6940612559999999,0.69146636,0.462194585,0.635085208,0.525969508,0.526640585,0.635085208,0.6180223810000001,0.755469422,0.526603439,0.458129356
115,TwoLeadECG,0.557312252964427,0.547826087,0.644268775,0.565217391,0.56916996,0.590513834,0.5011857710000001,0.63083004,0.594466403,0.639525692,0.63083004,0.565217391,0.611857708,0.639525692,0.516205534,0.113558155540262,0.09436674199999999,0.287680661,0.129215227,0.137135337,0.188057638,0.005411848,0.262608407,0.19369479399999998,0.280081708,0.262608407,0.129276276,0.228573545,0.279837428,0.04721605,0.112916516708517,0.099244952,0.245933243,0.12483914300000001,0.130430302,0.178701794,0.033171167,0.247389341,0.17885373899999998,0.260444244,0.247389341,0.124592373,0.21253080300000002,0.257697401,0.056140947000000004
116,TwoPatterns,0.618728728728729,0.610565165,0.67504985,0.607280681,0.660065465,0.637381381,0.615473273,0.89885986,0.605500701,0.6246866870000001,0.89885986,0.658685886,0.700038038,0.635491692,0.67667027,0.0206579026334923,0.002540587,0.159579783,0.014888908000000001,0.126992354,0.08575583,-5.14e-05,0.740727914,0.016475688999999998,0.057541515,0.740727914,0.11739463900000001,0.23415412600000002,0.075773829,0.21272886,0.0258596982168167,0.006645199,0.185588965,0.022835331,0.151015976,0.110615744,0.0032747490000000004,0.7700794409999999,0.02267319,0.07698150000000001,0.7700794409999999,0.14839670800000002,0.280893868,0.099709497,0.31770652899999996
